transcript	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
C17H12.8	15.787584561846373	-0.6813431639562836	0.4880546945888151	-1.3960385413981389	0.162702889329743	0.999926201465588
C44B11.6.1	35.141740938170386	0.3520146777419284	0.3784167625492871	0.930230139305946	0.3522519400635413	0.999926201465588
D1086.7.1	36.915175105309864	-0.5406702318946395	0.326890726666169	-1.6539784943082487	0.0981318823696774	0.92409001345406
F07G6.10.1	24.824341450287875	-0.3051017189329377	0.4040835234846702	-0.7550461753596157	0.4502212768838541	0.999926201465588
F14D2.13a.1	3.7471042882932744	-5.400148878027408	2.1706427162478734	-2.487811023714668	0.0128532010404698	
F14D2.4a.1	6.825674765842311	-6.264904900375629	2.0592821254006197	-3.042276152014301	0.0023479637992661	0.0564758498137582
F30B5.4b.1	32.00867245474054	0.2055238497350529	0.3637270597179553	0.5650496553498718	0.5720399902819542	0.999926201465588
F43E2.5	360.10398716810477	-0.1379866644077676	0.2950378510808175	-0.4676913958743889	0.6400052949686248	0.999926201465588
F54D10.2.1	1.1462956831207838	0.3131613505880139	1.6252937057420904	0.1926798519440694	0.847209703586393	
F59A1.8	6.36481589647321	-1.2000687736058953	0.7511458307980566	-1.5976508480794993	0.110120703319496	0.9844696352554088
M03C11.2.1	1.2665205059045646	3.750625658596383	2.537089898171094	1.4783179978368477	0.1393226825671519	
M03C11.2.2	24.724670978597604	-0.0255966945844092	0.3839140749850741	-0.0666729777630694	0.9468420470515796	0.999926201465588
R06B10.3.1	65.88360589569012	-1.008898789104657	0.2527709390594725	-3.991355940119687	6.569659114044062e-05	0.0031531336254732
R06B9.3.1	0.3333333333333333	1.8146083177651111	4.319443267175345	0.4201023616989778	0.6744106774885417	
R06B9.3.2	26.923377654215	-0.3012698127721739	0.3785648211045858	-0.7958209426145869	0.4261361173211033	0.999926201465588
R07B7.2b.1	4.829927323100015	3.709716185973394	1.2833816225450343	2.8905791705329005	0.0038453266091602	0.0848497386322124
T05A10.3.1	24.03029347761178	-0.9913916109667396	0.440504675103156	-2.2505813604238787	0.0244120650833285	0.3663568556813639
T05G11.1a	16.68561843038314	1.1072626456383592	0.4723270020146839	2.3442713224427005	0.0190642972033059	0.3025175451731529
T23B12.14	23.07073283990628	0.5943445347008658	0.6971415231189382	0.8525450213348797	0.3939116621988813	0.999926201465588
W02D9.5.1	48.2737736985167	1.7723181092443707	0.3321029993410417	5.336651920521652	9.46785470419001e-08	8.80425953072669e-06
Y17D7B.4.1	18.501947409117182	-0.2126542332773476	0.4463047556177781	-0.4764776323814659	0.6337341389087364	0.999926201465588
Y43F8C.2.1	54.80517348775165	-1.1102962628783588	0.3343571236553159	-3.320689718646305	0.0008979530590115	0.0266443906256563
Y65B4A.11	0.1499634598094744	0.8742780744826109	4.425533996777652	0.1975531258192109	0.8433947120804929	
ZK6.7c.1	8.694678285062212	1.872039594427948	0.8654316415882716	2.1631282061657844	0.0305313202180457	0.4314568521993853
