transcript	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
C17H12.8	11.841623787350429	-2.045475386568587	0.6041595046289483	-3.385654567869192	0.0007100870688902	0.0630658937828528
C44B11.6.1	32.60582525435306	0.2154769187137148	0.4120652227066857	0.5229194477959975	0.6010303103399282	0.9999892319025652
D1086.7.1	37.364570653655655	-0.42457120321592	0.3256311406377836	-1.3038409114814746	0.1922878303192433	0.9999892319025652
F07G6.10.1	27.798750161525565	0.1044510238543646	0.4285425737045756	0.2437354658871537	0.8074357037456407	0.9999892319025652
F14D2.13a.1	12.95618151607425	1.3364137569491998	0.5602458123637806	2.385406061868849	0.0170602788061113	0.6095724658710506
F14D2.4a.1	13.134859483114424	-0.0525457038886904	0.5053439912410707	-0.1039800706042706	0.9171851641824066	0.9999892319025652
F30B5.4b.1	28.010645353243373	-0.112795323181514	0.380927824991852	-0.2961068102177274	0.7671485132817619	0.9999892319025652
F43E2.5	273.0990236309818	-1.066199859919822	0.3148505542808015	-3.3863680575544577	0.0007082432469759	0.0630658937828528
F54D10.2.1	0.6601148055167398	-1.498651751819045	2.396677743503077	-0.6253038214593497	0.5317716723428568	
F59A1.8	4.340798421085778	-5.573188851903436	2.1302933280257523	-2.6161603092792785	0.0088924796665923	0.4051186694065414
M03C11.2.1	4.435280888291089	5.583591280393124	2.5967395209679305	2.1502315635847253	0.0315369026423666	0.927566152992244
M03C11.2.2	19.85135038160777	-0.6661002700426348	0.5479310409282974	-1.215664418124837	0.2241127838923595	0.9999892319025652
R06B10.3.1	118.0965702233044	0.8023740726182288	0.2145608651060988	3.7396105399810926	0.0001843055869704	0.0222436516730497
R06B9.3.1	0.0					
R06B9.3.2	32.30950317667703	0.2864341163734621	0.3548442648280598	0.8072107816431925	0.4195450551115431	0.9999892319025652
R07B7.2b.1	1.1613719206821105	1.290844083654762	1.8027335441398609	0.7160481857404297	0.4739615960163488	
T05A10.3.1	29.428222355106076	-0.1770888822667039	0.4397937881220718	-0.4026634460274598	0.6871958284366615	0.9999892319025652
T05G11.1a	19.61423446934967	1.4763719845026375	0.4598817350634698	3.210329682475601	0.0013258281272639	0.1043699700771135
T23B12.14	32.35897668776146	1.3779642236723035	0.489248850266249	2.816489446878446	0.0048551637999669	0.279683926913249
W02D9.5.1	14.134861536364186	-1.6256070439531396	0.5457533910670191	-2.9786476283269	0.0028952352105571	0.1852593846624191
Y17D7B.4.1	19.249916775317683	-0.0232248151120202	0.4420992718674512	-0.0525330318096144	0.9581039760845228	0.9999892319025652
Y43F8C.2.1	76.7546513211107	0.1331273819960722	0.3305064908717791	0.402798086188629	0.6870967691665828	0.9999892319025652
Y65B4A.11	0.649376116650183	2.816895185583635	3.5307515514737573	0.7978174460924178	0.4249764356314863	
ZK6.7c.1	9.90381890235438	2.136385795915755	1.246531449539315	1.713864336680239	0.0865536441838448	0.9999892319025652
