transcript	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
C17H12.8	11.02354131384276	-2.116543165042466	0.6167236701123653	-3.4319149201081216	0.0005993355482727	0.0276730586564648
C44B11.6.1	14.237923970549248	-7.198543404854046	1.996007640208359	-3.606470867066725	0.0003103896883216	0.0168514313753081
D1086.7.1	26.88211098403037	-1.5834782471584958	0.381310343829855	-4.15272827706206	3.285347563595802e-05	0.0030721522491003
F07G6.10.1	16.61856025952511	-1.668412928423806	0.4969778371024012	-3.3571173679522315	0.0007875967200485	0.0337067002291261
F14D2.13a.1	14.645364404603727	1.6902559634018754	0.5234540983197704	3.229043327442482	0.0012420507565813	0.0452867288774198
F14D2.4a.1	6.508046550488909	-5.057439474112495	1.5228882265904655	-3.320952507089372	0.0008971080165868	0.0367404449420553
F30B5.4b.1	15.570545030771733	-2.8449326622941844	0.5910085150922659	-4.813691494529558	1.48167485654333e-06	0.0002760503965016
F43E2.5	222.7042086170821	-1.8077421163391536	0.3237559484213387	-5.583656841376525	2.35513188229514e-08	8.02450280308906e-06
F54D10.2.1	7.981950497436434	3.9868156218923545	1.0000542799620582	3.986599229437439	6.702710242786432e-05	0.0051741781178884
F59A1.8	19.744141370656266	1.9505954801609664	0.4618884424711874	4.223087873177612	2.409778106157976e-05	0.0024547440687574
M03C11.2.1	9.42192734732845	6.7642342163357405	2.0221426689839954	3.3450825800211015	0.000822580747296	0.0348162900679911
M03C11.2.2	14.759351326029387	-1.8041547225262151	0.5172341191768377	-3.4880814231618595	0.000486499901599	0.0236693829705821
R06B10.3.1	53.64546282341271	-1.6264302665410977	0.2895229534604835	-5.6176211492091115	1.9360442178203868e-08	7.085204783808609e-06
R06B9.3.1	9.046906322680002	6.706944448702995	2.026403900161483	3.309776717350634	0.0009337042189724	0.0374150289836611
R06B9.3.2	13.66815365303105	-7.141191450014951	1.983526402887629	-3.6002502611605087	0.0003179110476682	0.017072168815273
R07B7.2b.1	6.057690714353828	4.181665711797982	1.207930257560858	3.4618436665722	0.0005364886877233	0.0254527807404133
T05A10.3.1	19.56182485343761	-1.6080775622131371	0.5023434180951403	-3.201151850084714	0.001368793762175	0.0486512631800403
T05G11.1a	20.089395577585677	1.6425361801555314	0.4311769429220285	3.809424894161277	0.0001392904097374	0.0096924544972948
T23B12.14	36.40203918873896	1.722326867134908	0.3725045953402014	4.623639248159984	3.770654115348839e-06	0.0005731974355963
W02D9.5.1	12.19626082572414	-2.2566259309600984	0.6316338834589474	-3.5726802979637267	0.0003533460421552	0.0183758539080836
Y17D7B.4.1	9.12824672715485	-6.5583130582583316	2.009792926456826	-3.263178495617626	0.0011017010735491	0.0418688781066894
Y43F8C.2.1	45.88269409219584	-1.6178413789246868	0.39080926739914	-4.13972112199775	3.47728284002574e-05	0.0031481977717797
Y65B4A.11	10.298608293813016	6.892193351517256	2.017917323419745	3.415498381190921	0.0006366540788594	0.0289784177038001
ZK6.7c.1	13.467323107752517	2.7669851449745417	0.8099085641927558	3.416416700979603	0.0006345107251749	0.0289784177038001
