transcript	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
B0205.12.1	86.48943478628466	0.24073408919875178	0.27808789370818443	0.8656762651141138	0.38666771950813994	0.999784205248708
B0205.13.1	7.525708527248631	-1.2087162324748824	0.8835362539893306	-1.3680437299740715	0.17129838836801914	0.999784205248708
B0205.14.1	0.3412182947280975	-1.9154280155783094	4.019992836146358	-0.4764754798455003	0.6337356720831391	
B0205.14.2	0.16279885613049755	-1.0003677210477988	4.42543572813911	-0.22604954235059066	0.8211628881794233	
B0205.15	0.0					
B0205.16	0.0					
B0205.1a	23.099928923742223	0.12094107725793647	0.4019495754559996	0.3008861923059192	0.7635012796626929	0.999784205248708
B0205.1b.1	7.66663859954718	-0.5384571513592499	0.7330705893646425	-0.7345229220366547	0.4626300951710537	0.999784205248708
B0205.2a.1	0.0					
B0205.2b.1	0.0					
B0205.3	137.99118732243323	0.06466527376013628	0.17621391664141067	0.3669702994669139	0.7136411723704131	0.999784205248708
B0205.4.1	0.0					
B0205.5.1	19.015672851482677	0.23643610713603477	0.658015676677934	0.35931683015472976	0.7193580852545562	0.999784205248708
B0205.6	43.067188897397806	-0.1522220881781863	0.28063772498450124	-0.5424149165497726	0.5875327060752864	0.999784205248708
B0205.7.1	202.158862082296	-0.02510771141995497	0.18300988451546213	-0.1371931985336763	0.8908780868613678	0.999784205248708
B0205.8	98.22652198897951	0.027792164451246663	0.20702933195388562	0.1342426417983959	0.8932107077743013	0.999784205248708
B0205.9	39.04012082287172	0.08296298443711837	0.2935784652133699	0.2825922002719842	0.777489460010288	0.999784205248708
B0207.1.1	0.3412182947280975	-1.9154280155783094	4.019992836146358	-0.4764754798455003	0.6337356720831391	
B0207.10.1	0.6739931985791667	-0.037316760452900534	2.22418395338021	-0.01677773117470265	0.9866139353456228	
B0207.11.1	1.180406911918965	-3.7081194733196963	2.5082912076720625	-1.478344883551695	0.13931548982975486	
B0207.12a.1	0.17040491324609205	0.923206431070327	4.425441490550883	0.2086134079597571	0.8347500428276355	
B0207.12a.2	0.32084082647588225	-0.038583365004682034	3.957043773089242	-0.00975055299288747	0.9922203075813643	
B0207.12b	0.6744220641046872	-1.519610603904937	2.306100737031309	-0.6589523950550239	0.509926338700843	
B0207.12c	0.0					
B0207.13	0.0					
B0207.14	0.0					
B0207.15	0.0					
B0207.16	0.0					
B0207.2.1	0.994834025055049	-0.03859834038493414	1.6444857276216953	-0.023471374507309482	0.9812742720264231	
B0207.2.2	0.0					
B0207.3.1	0.0					
B0207.4.1	0.6683752357088623	-1.5064884945204187	2.632359431928921	-0.5722958940362125	0.5671215309524056	
B0207.4.2	89.6897555371495	0.1876503797043738	0.21335955264892562	0.8795030612627164	0.3791285740137881	0.999784205248708
B0207.5a.1	0.0					
B0207.5b.1	0.0					
B0207.6	38.73567355591292	0.1604698860847752	0.297667363168278	0.5390913010307347	0.5898238576483139	0.999784205248708
B0207.7.1	0.3412182947280975	-1.9154280155783094	4.019992836146358	-0.4764754798455003	0.6337356720831391	
B0207.9.1	0.1688456845263224	-1.0003677210477981	4.425435728139109	-0.22604954235059055	0.8211628881794233	
B0207.9.2	1.3603855792363346	-2.754847497672191	1.9991612154386698	-1.3780016721001178	0.1682027718874195	
B0212.1a.1	0.0					
B0212.1b.1	0.1688456845263224	-1.0003677210477981	4.425435728139109	-0.22604954235059055	0.8211628881794233	
B0212.1c	0.0					
B0212.2.1	0.0					
B0212.3	9.580685163320815	1.0033472381706663	0.5930833851815422	1.6917473381311174	0.09069415837120878	0.8309605212509783
B0212.4a.1	2.1596440978306695	0.6390066361796238	1.1843573239191376	0.5395387213591057	0.589515186401149	
B0212.4b.1	0.0					
B0212.4c.1	1.1699958240862538	-0.42741635437530656	1.6769967709152869	-0.2548701117307622	0.7988234214625731	
