transcript	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
B0025.2.1	65.13099639316867	0.12303249043232145	0.2400447586304542	0.5125397910550856	0.6082732792302625	0.9998330398666289
B0025.2.2	0.0					
B0025.4.1	70.30582440793725	-0.18349392569104606	0.26400803794436506	-0.6950315873705106	0.4870355062991115	0.9998330398666289
B0025.5.1	17.941807385032583	-2.891456678785748	0.7851957497068098	-3.6824660345721565	0.00023098865110573108	0.014002447003532079
B0025.6	0.0					
B0025.7	0.0					
B0025.8	0.0					
B0034.1.1	2.3387536340987745	-0.6882908957244729	1.1715538970294601	-0.5875025446713741	0.5568662419366999	
B0034.10	0.0					
B0034.11	0.0					
B0034.12	0.0					
B0034.13	0.0					
B0034.14	0.0					
B0034.15	0.0					
B0034.16	0.0					
B0034.17	0.458848561051465	2.358343274635637	4.298920743940834	0.5485896147212374	0.5832871144805845	
B0034.2.1	0.4876238341047727	-2.327827733662021	4.282609015145462	-0.5435536434518421	0.5867486670393258	
B0034.3a	5.213554171874208	-0.11096624412538757	0.7764292160941992	-0.1429186870164411	0.8863543999712379	0.9998330398666289
B0034.3b.1	1.1665513255619195	-0.25999994102800167	1.5549061801642063	-0.1672126230796409	0.8672027524720157	
B0034.3c.1	8.096715800451454	-0.3890714325720774	0.625949822137806	-0.6215696830830336	0.534224861078448	0.9998330398666289
B0034.4.1	0.0					
B0034.5.1	0.0					
B0034.6	0.0					
B0034.6b	0.0					
B0034.7.1	0.4762954877030603	-0.7373667185700564	2.903732612788827	-0.253937540709669	0.7995438118506368	
B0034.8	0.0					
B0034.9	0.0					
B0035.10.1	19.459670105391766	0.4302914760560773	0.7330083594727459	0.5870212399290871	0.5571894418328398	0.9998330398666289
B0035.11.1	33.07118436724343	0.2666368238471007	0.3505252392400552	0.7606779598101806	0.44684944233096346	0.9998330398666289
B0035.12.1	15.090598865221908	0.45455254283674307	0.7159860299146509	0.6348623071471493	0.5255182222172716	0.9998330398666289
B0035.12.2	39.8400248184988	-0.07820042962375483	0.39832076066536104	-0.19632526683552132	0.8443555861232344	0.9998330398666289
B0035.13	21.53111448440122	-0.44199444376774194	0.38925118933751374	-1.1354992762385507	0.256166184981386	0.9998330398666289
B0035.14a	47.350804904443464	0.11409897137929649	0.2687163093955375	0.4246075410754034	0.6711227947684248	0.9998330398666289
B0035.14b.1	0.0					
B0035.15	38.24957544101073	-0.06677540471858819	0.31024811076437325	-0.21523226863193592	0.829586233698429	0.9998330398666289
B0035.16	6.129288823856013	-0.3449207131608691	0.7126576200257894	-0.4839921772651323	0.628391420891111	0.9998330398666289
B0035.17	0.4728522198156155	-2.287432151145127	4.2848414805861355	-0.5338428881229517	0.5934502383019715	
B0035.17a	0.0					
B0035.17b	0.0					
B0035.18.1	75.21449895954218	-0.040446921688980356	0.2769601577378644	-0.14603877329988493	0.8838907798681206	0.9998330398666289
B0035.19	0.47209872781855716	-2.2851338108774004	3.1081654920932973	-0.7352033914186471	0.46221563389928355	
B0035.1a.1	1.1608739621351423	-0.2529674880203123	1.5543706066736758	-0.16274592875997448	0.8707184831122596	
B0035.1b	125.7040174311287	0.2319434962086212	0.1873381530306512	1.2381006882814305	0.21567872871931137	0.9998330398666289
B0035.2	40.770260654812795	0.006172758103802802	0.3103634092663947	0.019888807505992204	0.9841320736969076	0.9998330398666289
B0035.20	0.0					
B0035.21.1	1.2565586181311006	-0.6684276512104284	1.6469186244010956	-0.405865621595908	0.6848413391813392	
B0035.22.1	0.0					
B0035.3	89.45039743799283	0.1440560390114447	0.21657437452327535	0.6651573591222028	0.5059498505968241	0.9998330398666289
B0035.4	142.7140317744099	-0.08681440599336653	0.2139393330087616	-0.405789831969847	0.6848970303732054	0.9998330398666289
B0035.5	46.76027998616453	-0.02453605532283374	0.2715880058695254	-0.09034292675878035	0.9280147089776282	0.9998330398666289
B0035.6	47.90548744100648	0.14249201002393364	0.31201477284461776	0.4566835368878324	0.6478985256865121	0.9998330398666289
B0035.7.1	24.011889535813662	0.7653467467191344	0.6692601263577481	1.1435714105430268	0.2528014238320806	0.9998330398666289
B0035.8.1	55.63484304440454	1.0863187509282686	0.6380358165346374	1.7025983851947204	0.0886432524869739	0.9073885563156506
B0035.9.1	45.106942563366516	0.7100237700539334	0.4134040405471439	1.717505637134583	0.08588682534809228	0.8923976059011045
B0041.1	0.16254127803492424	-0.8039144740439337	4.427644232612845	-0.18156708890983478	0.8559224787313018	
B0041.10	0.0					
B0041.11.1	16.37860574364241	0.41317820484426554	0.48569749293301184	0.8506904212109073	0.3949413455641466	0.9998330398666289
B0041.11.2	3.0167029147530346	-0.056698545698241995	1.0328931176406557	-0.05489294558158482	0.9562237520172358	
B0041.12.1	0.0					
B0041.2a.1	1.6256055103148588	2.075468485774024	2.9067878540877086	0.7140075540275046	0.47522250838158	
B0041.2a.2	0.0					
B0041.2b.1	16.340116208149265	-0.16206311721331185	0.4419273142606369	-0.36671894219629825	0.7138286756756418	0.9998330398666289
B0041.2c	0.0					
B0041.2d.1	37.440102938839544	0.19870737921526174	0.38300123067784553	0.5188165554026661	0.6038886719168559	0.9998330398666289
B0041.2e	21.033043849162517	0.03783850317588737	0.3878762138659986	0.09755303837465944	0.9222872165079918	0.9998330398666289
B0041.2f.1	0.0					
B0041.2g	1.6329726899536998	-1.0666478749445731	1.3734244527912738	-0.776633816863225	0.43737484412114913	
B0041.3.1	11.072111624839515	0.586324642324112	0.5338246633231527	1.0983468591993064	0.27205305750506537	0.9998330398666289
B0041.4	2809.2075630268478	0.1668269760882033	0.22382476225067544	0.745346379063114	0.45606235034129705	0.9998330398666289
B0041.5a.1	49.460356610325086	0.19107248214701786	0.2625044690636308	0.7278827778764486	0.466685346487954	0.9998330398666289
B0041.5c.1	5.505147685885764	-0.044336571152168026	0.867989400816836	-0.05107962275857788	0.9592620734756347	0.9998330398666289
B0041.6a.1	8.09932565353108	-0.344573872334425	0.8272689071202557	-0.41651979104822817	0.6770296883938617	0.9998330398666289
B0041.6b.1	6.375550792597429	0.19430948526810746	0.7351928801823966	0.2642972891955925	0.7915508489471252	0.9998330398666289
B0041.7	34.11131783240541	-0.08719121287196745	0.3167054538302291	-0.2753069510407186	0.7830804245840856	0.9998330398666289
B0041.8	126.91225072920203	0.12785016041557706	0.19807412291127713	0.6454662453451564	0.5186250858153825	0.9998330398666289
B0041.9	0.0					
B0047.1.1	0.8463926409217901	0.7570123719807271	1.8856337422863485	0.4014631023004725	0.6880791986608976	
B0047.2	2.2605422852062538	-0.727722248435292	1.1425418265274097	-0.6369326982514928	0.5241686829472579	
B0047.3.1	10.225229925041177	1.517058103336651	0.6018906095529264	2.5204880741759617	0.01171922094290069	0.2348569541062687
B0047.4.1	0.15761740660520515	-0.8039144740439337	4.427644232612845	-0.18156708890983478	0.8559224787313018	
B0047.5	2.0346575910258795	-4.39420569943369	2.306668030135071	-1.9050013448083294	0.05677989629337401	
B0198.1.1	1.3121480696846362	0.12295442096023963	1.4680164420197586	0.08375547946252822	0.9332508458290455	
B0198.10	0.0					
B0198.2a.1	0.31448132121335204	-1.6991847524611257	4.276934504518377	-0.39729033742883324	0.6911533719322023	
B0198.2b.1	1.0089339189567144	0.1564465738985987	1.6374877534967887	0.09554060698439629	0.9238854380481571	
B0198.3a.1	0.689502345861801	0.19829101350159434	2.233890320622491	0.08876488324920939	0.9292687665951298	
B0198.3a.2	0.0					
B0198.3b	0.0					
B0198.4	0.0					
B0198.5	0.0					
B0198.6	0.0					
B0198.7	0.0					
B0198.8	0.0					
B0198.9	0.0					
B0205.10.1	4.344675226259046	-2.863849507873816	1.139440936611237	-2.513381269582142	0.011958002178546456	
B0205.10.2	0.5446590937361427	-0.7404725998205736	3.5748398283522835	-0.20713448304671947	0.8359048324534737	
B0205.11	72.058412189699	-0.26469525851607273	0.2225629202895985	-1.1893052902597239	0.2343195543303962	0.9998330398666289
B0205.12.1	81.89272735152394	0.27920544007913	0.24624998492715247	1.1338292676920436	0.25686617158613634	0.9998330398666289
B0205.13.1	7.367192319799371	-1.0293760655091428	0.8896425913558655	-1.1570669789317478	0.24724499647860654	0.9998330398666289
B0205.14.1	0.3201586846401294	-1.7216836843617696	4.261356413909278	-0.40402245602881487	0.6861962060560065	
B0205.14.2	0.1519400431784278	-0.8039144740439337	4.427644232612845	-0.18156708890983478	0.8559224787313018	
B0205.15	0.0					
B0205.16	0.0					
B0205.1a	21.20374340092201	0.0735168563578814	0.40014026790639706	0.18372771314053013	0.8542270670377041	0.9998330398666289
